SMILES,LogD
COC1CN(CC2CCN(CC3=CC=CC=C3)CC2)C(=O)N(C1)C1=CC=CC(=C1)C(N)=N,2
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCC\N=C(\N)NCCCC1=CC=C(C=C1)N(CCCl)CCCl)CC1=CC(O)=CC=C31,2.52
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCNCCCCC1=CC=C(C=C1)N(CCCl)CCCl)CC1=CC(O)=CC=C31,2.87
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCNCCCCNCCCCC1=CC=C(C=C1)N(CCCl)CCCl)CC1=CC(O)=CC=C31,2.22
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCNCC\N=C(\N)NCCCC1=CC=C(C=C1)N(CCCl)CCCl)CC1=CC(O)=CC=C31,3.12
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCNCCOC(=O)NCCCC1=CC=C(C=C1)N(CCCl)CCCl)CC1=CC(O)=CC=C31,2.22
CN(C)CCCNC(=O)C1=CC(NC(=O)C2=CC(NC(=O)C3=CC(NC(=O)C4=CC(NC(=O)C5=CC(NC(=O)C6=CC(NC(=O)CCCN(C)C)=CN6C)=CN5C)=CN4C)=CN3C)=CN2C)=CN1C,0.47
CN1C=C(NC(=O)C2=CC(NC(=O)C3=CC(NC=O)=CN3C)=CN2C)C=C1C(=O)NCCC(N)=N,-5.87
CN(C)CCCNC(=O)C1=CC(NC(=O)C2=CC(NC(=O)\C=C\C(=O)NC3=CN(C)C(=C3)C(=O)NC3=CN(C)C(=C3)C(=O)NCCCN(C)C)=CN2C)=CN1C,-1.03
CN1C=C(NC(=O)C2=CC(NC(=O)CNC(N)=N)=CN2C)C=C1C(=O)NCCC(N)=N,-13.29
CN(C)CCCNC(=O)C1=CC(NC(=O)C2=CC(NC(=O)C3=CC(NC(=O)C4=CC(NC(=O)C5=CC(NC(=O)CCCN(C)C)=CN5C)=CN4C)=CN3C)=CN2C)=CN1C,-0.32
CN(C)CCCNC(=O)C1=CC(NC(=O)C2=CC(NC(=O)CNC(=O)C3=CC(=CC=C3)C(=O)NCC(=O)NC3=CN(C)C(=C3)C(=O)NC3=CN(C)C(=C3)C(=O)NCCCN(C)C)=CN2C)=CN1C,-2.74
CN(C)CCCNC(=O)C1=CC(NC(=O)C2=CC(NC(=O)C3=CC(NC=O)=CN3C)=CN2C)=CN1C,0.07
CN(C)C(=N)\N=C(/N)NS(=O)(=O)C1=CC=C(C=C1N(=O)=O)C(F)(F)F,0.86
CN(C)C(=N)NC(N)=N,-3.37
CCCCOC1=NC=C(C=C1C1=NC2=C(CC)N(N=C2C(O)=N1)C1CCN(CC)CC1)C(C)=O,1.8
CC(C)NC1=NS(=O)(=O)C2=C(N1)C=C(Cl)S2,1.63
CCCNC1=NS(=O)(=O)C2=C(N1)C=C(Cl)S2,2.42
CCC(C)CNC1=NS(=O)(=O)C2=C(N1)C=C(Cl)S2,3.14
CC[C@@H](C)NC1=NS(=O)(=O)C2=C(N1)C=C(Cl)S2,2.52
CC[C@H](C)NC1=NS(=O)(=O)C2=C(N1)C=C(Cl)S2,2.38
CCCC(CC1(CCCC1)C(=O)NC1=NN=C(C)S1)C(O)=O,0.1
CCCC(CC1(CCCC1)C(=O)NC1(CO)CC2=CC=CC=C2C1)C(O)=O,1.1
CCCC(CC1(CCCC1)C(=O)NC1=NN=C(CC)S1)C(O)=O,0.5
CCC1=CC=CC=C1OC1=CC(C)=NC=C1CN(C)C,2.1
CNCC1=CN=C(C)C=C1OC1=CC=CC=C1OC1=CC=CC=C1,1.6
CN(C)CC1=C(OC2=CC=CC=C2OC2=CC=CC=C2)C=C(C)N=C1,2.4
CC(C)C1=CC=CC=C1OC1=C(CN(C)C)C=NC(C)=C1,2.5
CN1CCN(CC2=CC=C3N=C(NC4=CC=C(C=N4)C(F)(F)F)NC3=C2)CC1,3.2
CN1CCC(CC1)C1=CC=C2N=C(NC3=CC=C(C=N3)C(F)(F)F)NC2=C1,3
CN1CCN(CC1)C1=CC=C2N=C(NC3=CC=C(Br)C=N3)NC2=C1,2.7
CN1CCN(CC1)C1=NC=C2N=C(NC3=CC(C4CC4)=C(F)C(C)=N3)NC2=C1,3.9
CN1CCN(CC1)C1=CC=C2N=C(NC3=CC=C(C)C=N3)NC2=C1,2.2
CN1CCN(CC1)C1=CC(Cl)=C2N=C(NC3=CC=C(Br)C=N3)NC2=C1,3
ClC1=CC=C(NC2=CC3=NC4=CC=CC=C4N(C4=CC=C(Cl)C=C4)C3=C\C2=N\CC[C@@H]2CCCN3CCCC[C@H]23)C=C1,5.52
CC(C)\N=C1/C=C2N(C3=CC=C(Cl)C=C3)C3=CC=CC=C3N=C2C=C1NC1=CC=C(Cl)C=C1,6.36
ClC1=CC=C(NC2=CC3=NC4=CC=CC=C4N(C4=CC=C(Cl)C=C4)C3=C\C2=N\C[C@@H]2CCCN3CCCC[C@H]23)C=C1,5.54
CC1=CC=CC(Cl)=C1CNC(=O)NC1=C(SC=C1)C1=NC(O)=C(O)C(=N1)C(O)=O,0.6
OC(=O)C1=NC(=NC(O)=C1O)C1=CC=CS1,-1.95
OC(=O)C1=NC(=NC(O)=C1O)C1=C(NC(=O)OCCC2=CC=CC=C2)C=CS1,-0.43
OC(=O)C1=NC(=NC(O)=C1O)C1=C(NC(=O)NCC2=CC=CC=C2Cl)C=CS1,0.37
OC(=O)C1=NC(=NC(O)=C1O)C1=NC=CS1,-2.12
OCCONC(=O)C1=C(NC2=CC=C(I)C=C2F)N2C=NC=C2C=C1,2.1
OCCONC(=O)C1=CC=C2C=NSC2=C1NC1=CC=C(I)C=C1F,3.1
OCCONC(=O)C1=C(NC2=CC=C(I)C=C2F)N2C=NC=C2C=N1,2.1
OCCONC(=O)C1=C(NC2=CC=C(I)C=C2F)C2=CN=CC=C2O1,3.1
OCCONC(=O)C1=C(NC2=CC=C(I)C=C2F)C2=CN=CN2C=C1,2.1
CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)S(N)(=O)=O)C(NC3=CC=CC=C3)=C2C1=O,1.96
OP(O)(O)=O.CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)C3=CC=CC(F)=N3)C(NC3=CC=CC=C3)=C2C1=O,4.41
CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)C3=CC=CC=N3)C(NC3=CC=CC=C3)=C2C1=O,3.54
CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)C3=CC=CC=C3)C(NC3=CC=CC=C3)=C2C1=O,5
CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)C3=CC=CC(F)=N3)C(SC3=CC=CC=C3)=C2C1=O,5
CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)C3=CC=CC(F)=N3)C(OC3=CC=C(F)C=C3)=C2C1=O,4.77
CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)C(F)(F)F)C(NC3=CC=CC=C3)=C2C1=O,4.47
CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)C(F)(F)F)C(NC3=CC=C(F)C=C3)=C2C1=O,4.57
CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)C3=CC=CC(F)=N3)C(OC3=CC=CC=C3)=C2C1=O,4.61
CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)C3=CC=CC(F)=N3)C(CC3=CC=CC=C3)=C2C1=O,4.96
CN1C2=N[C@@H]3CCC[C@@H]3N2C2=NN(CC3=CC=C(C=C3)C3=CC=CC(F)=N3)C(CC3=CC=C(F)C=C3)=C2C1=O,5
CCN(CC)CCN(CC12CC(C1)(C2)C1=CC=C(C=C1)C(F)(F)F)C(=O)CN1C2=C(CCC2)C(=O)N=C1SCC1=CC=C(F)C=C1,7
CCN(CC)CCN(CC1=CC=C(C=C1)C1=CC=C(C=C1)C(F)(F)F)C(=O)CN1C2=C(CCC2)C(=O)N=C1SCC1=CC=C(F)C=C1,6.3
COCCN1CCC(CC1)N(CC1=CC=C(C=C1)C1=CC=C(C=C1)C(F)(F)F)C(=O)CN1C(SCC2=CC=CC(F)=C2F)=CC(=O)C2=CC=CC=C12,6.74
COCCN1CCC(CC1)N(CC12CC(C1)(C2)C1=CC=C(C=C1)C(F)(F)F)C(=O)CN1C(SCC2=CC=CC(F)=C2F)=CC(=O)C2=CC=CC=C12,7.06
C=CS(=O)(=O)N1CCC2=CN=C(NC3CCOCC3)N=C2C1,1
O=C(CN1CC[C@H](C1)C(=O)NC1=CC=C2NN=C(C2=C1)C1=CC=NC=C1)N1CCN(CC1)C1=CC=C(C=C1)C1=NC=CC=N1,3.2
FC(F)(F)C1=CN=C(NC2CCOCC2)N=C1NC1=CC=CC=C1NC(=O)C=C,2.9
CN1N=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2NC(=O)C=C)=N1,2.4
ClC1=CN=C(NC2CCOCC2)N=C1NC1=CC=NC=C1NC(=O)C=C,2.3
CN1N=CC=C1NC1=NC=C(C)C(NC2=CC=CC=C2NC(=O)C=C)=N1,2.1
CC1=CN=C(NC2CCOCC2)N=C1NC1=CC=CC=C1NC(=O)C=C,2
ClC1=CN=C(NC2CCOCC2)N=C1NC1=CC=CC=C1NC(=O)C=C,2.7
CN(C)[C@H]1CC[C@@H](CC1)NC1=NC=C(Cl)C(NC2=CC=CC=C2NC(=O)C=C)=N1,0.9
ClC1=CN=C(NC2CCOCC2)C=C1NC1=CC=CC=C1NC(=O)C=C,2.5
CNC(=O)C1=CC=C(F)C=C1NC1=CC(NC2CCOCC2)=NC=C1C(F)(F)F,3.4
CC(C)NC1=CC(C2=CNC(=C2)C(=O)N[C@H](CO)C2=CC=CC(Cl)=C2)=C(Cl)C=N1,4
CNC(=O)C1=CC=CC=C1NC1=CC(NC2CCOCC2)=NC=C1Cl,2.8
CC1=CC(=CC=N1)C1=NNC2=C1CN(CC2)S(=O)(=O)C=C,1.6
CNC(=O)C1=CC=C(F)C=C1NC1=CC(NC2=CC(C)=NN2C)=NC=C1C(F)(F)F,3.8
COC1=CC(O)=C2C(=C1)\C=C\C[C@H](O)[C@@H](O)C(=O)\C=C\C[C@H](C)OC2=O,1.6
C=CS(=O)(=O)NC1=CC=C2NN=C(C2=C1)C1=CC=NC=C1,2.2
COC(=O)N1CCN([C@@H]2[C@H](CCC[C@H]12)N1CC[C@H](O)C1)C(=O)CC1=CC=C(F)C(F)=C1,0.77
O[C@H]1CCN(C1)[C@H]1CCC[C@H]2[C@@H]1N(CCN2S(=O)(=O)CC1=NOC=C1)C(=O)CC1=CC=C(Cl)C(F)=C1,1.4
CS(=O)(=O)N1CCN([C@@H]2[C@H](CCC[C@H]12)N1CC[C@H](O)C1)C(=O)CC1=CC=C(Cl)C(Cl)=C1,2.41
COC(=O)CN1CCN([C@@H]2[C@H](CCC[C@H]12)N1CCCC1)C(=O)CC1=CC=C(Cl)C(Cl)=C1,1.64
CNC(=O)C(=O)N1CCN([C@@H]2[C@H](CCC[C@H]12)N1CCCC1)C(=O)CC1=CC=C(Cl)C(Cl)=C1,1.71
CC(C)C1(C2=C(C)NN=C2OC(N)=C1C#N)C1=CC(F)=CC(=C1)C1=CC=CC(=C1)C(O)=O,1.5
CC(C)C1(C2=C(C)NN=C2OC(N)=C1C#N)C1=CC(F)=CC(=C1)N1CCC(CC1)C(O)=O,1.2
COC1=CC=C(C=C1C(O)=O)C1=CC(=CC(=C1)C1(C(C)C)C2=C(C)NN=C2OC(N)=C1C#N)C(F)(F)F,1.7
CC(C)C1(C2=C(C)NN=C2OC(N)=C1C#N)C1=CC(=CC(=C1)C(F)(F)F)N1CCC(CC1)C(O)=O,1.6
CC(C)C1(C2=C(C)NN=C2OC(N)=C1C#N)C1=CC(=CC(=C1)C1=CC=CC(=C1)C(O)=O)C#N,1.4
CC(C)C1(C2=C(C)NN=C2OC(N)=C1C#N)C1=CC(=CC(=C1)C(F)(F)F)C1=CC=CC(=C1)C(O)=O,1.8
CN(CCCF)C1=CC=C(C=C1)C1=CN2C=C(I)C=CC2=N1,4.6
CN(C)C1=CC=C(C=C1)C1=CN2C=C([125I])C=CC2=N1,3.58
CN(CCF)C1=CC=C(C=C1)C1=CN2C=C(I)C=CC2=N1,4.41
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)CC)[C@H](C)[C@@H](O)[C@]1(C)O,1.86
CCCCC(=O)NCCCN(C)[C@H]1C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]2(C)O)[C@@H]1O,3.08
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OCCCNC(=O)C3=C(Cl)N(C)N=C3C)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,2.52
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)\C(=N/O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,3.61
CCCCC(=O)NCCCN1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,2.72
CCCCCCCC(=O)NCCCN1C[C@H](C)C[C@@](C)(O)[C@H](O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,3.49
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OCCCNC(=O)C2CCC2)[C@]1(C)O,3.5
CC[C@H]1OC(=O)[C@H](C)[C@@H](OCCCNC(=O)COC)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1.4
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OCCCNC(C)=O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,3.08
CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)\C(=N/O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,2.31
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)CCCNC(C)=O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,2.06
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)\C(=N/O)[C@H](C)[C@@H](O)[C@]1(C)OCCCNC(C)=O)OC,2.94
CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1.35
CCCCCCCC(=O)NCCCN(C)[C@H]1C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)OC)[C@@H]1O,6.44
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)C2CCC2)[C@H](C)[C@@H](O)[C@]1(C)O,2.31
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(CCCNC(C)=O)[C@H](C)[C@@H](O)[C@]1(C)O,2.06
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OCCCNC(=O)COC)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,2.16
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)C2=C(Cl)N(C)N=C2C)[C@H](C)[C@@H](O)[C@]1(C)O,2.2
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)CCCNC(C)=O)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,3.08
CCCCCCCC(=O)NCCCO[C@@H]1[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)O,5.07
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OCCCNC(=O)CC)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,2.54
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OCCCNC(=O)C2=C(Cl)N(C)N=C2C)[C@]1(C)O,3.01
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CN(CC)CC)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)N[C@H](C)[C@@H](O)[C@]1(C)O)OC,3.86
CCCCCCCC(=O)NCCCN(C)[C@H]1C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]2(C)O)[C@@H]1O,4.84
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OCCCNC(C)=O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,2.06
CC[C@H]1OC(=O)[C@H](C)[C@@H](OCCCNC(=O)C2CCC2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1.78
CCCCC(=O)NCCCO[C@@H]1[C@@H](C)N(C)C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)O,3.74
CCCCCCCC(=O)NCCCO[C@H]1[C@H](C)O[C@H](C[C@@]1(C)OC)O[C@H]1[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C,4.1
CC[C@H]1OC(=O)[C@H](C)[C@@H](OCCCNC(=O)CC)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1.6
CCCCCCCC(=O)NCCCO[C@H]1[C@H](C)O[C@H](C[C@@]1(C)OC)O[C@H]1[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC,6.02
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OCCCNC(=O)CC)[C@]1(C)O,2.74
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OCCCNC(=O)CC)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,2.7
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)N[C@H](C)[C@@H](O)[C@]1(C)O)OC,2.41
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OCCCNC(C)=O)[C@]1(C)O,2.41
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OCCCNC(=O)C3CCC3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,2.62
CCCCCCCC(=O)NCCCN1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)[C@H](O)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,3.08
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OCCCNC(=O)C2=C(Cl)N(C)N=C2C)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,3.08
CCCCCCCC(=O)NCCCN1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,3.74
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OCCCNC(=O)C2CCC2)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,3.16
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OCCCNC(=O)COC)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,2.54
CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1.29
CCCCCCCC(=O)NCCCN(C)[C@H]1C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]2(C)O)[C@@H]1O,3.74
CCCCCCCC(=O)NCCCO[C@@H]1[C@@H](C)N(C)C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)O,5.18
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,3.5
